patient_id	doctor_id	label	satisfying_score
3683	11	0	0.458
3684	212	1	0.394
3684	207	1	0.527
3684	216	1	0.728
3684	298	0	0.349
3684	119	0	0.398
3684	263	0	0.368
3684	256	0	0.297
3685	212	1	0.515
3685	202	1	0.704
3685	213	1	0.671
3685	216	1	0.671
3685	219	1	0.753
3685	220	1	0.573
3685	229	1	0.48
3685	236	1	0.596
3685	167	0	0.258
3685	86	0	0.399
3685	385	0	0.512
3685	155	0	0.373
3685	141	0	0.465
3685	415	0	0.113
3686	212	1	0.494
3686	198	1	0.705
3686	200	1	0.5
3686	212	1	0.494
3686	229	1	0.553
3686	235	1	0.657
3686	241	1	0.536
3686	368	0	0.303
3686	290	0	0.381
3686	122	0	0.396
3686	51	0	0.548
3686	358	0	0.323
3686	79	0	0.342
3687	212	1	0.511
3687	201	1	0.672
3687	213	1	0.717
3687	232	1	0.508
3687	241	1	0.537
3687	116	0	0.421
3687	34	0	0.35
3687	359	0	0.379
3687	385	0	0.424
3687	384	0	0.357
3687	193	0	0.282
3687	92	0	0.245
3688	212	1	0.617
3688	198	1	0.507
3688	229	1	0.439
3688	236	1	0.717
3688	241	1	0.464
3688	146	0	0.304
3688	117	0	0.455
3688	304	0	0.37
3688	253	0	0.414
3688	160	0	0.662
3689	212	1	0.558
3689	200	1	0.55
3689	213	1	0.55
3689	216	1	0.783
3689	221	1	0.828
3689	14	0	0.204
3689	318	0	0.364
3689	139	0	0.385
3689	418	0	0.358
3690	212	1	0.495
3690	206	1	0.446
3690	209	1	0.514
3690	213	1	0.639
3690	224	1	0.632
3690	122	0	0.44
3690	193	0	0.289
3690	346	0	0.399
3690	27	0	0.205
3690	76	0	0.354
3690	245	0	0.203
3691	212	1	0.535
3691	209	1	0.413
3691	210	1	0.754
3691	212	1	0.535
3691	213	1	0.792
3691	216	1	0.7
3691	224	1	0.531
3691	233	1	0.591
3691	56	0	0.353
3691	327	0	0.248
3691	320	0	0.319
3691	321	0	0.401
3692	212	1	0.492
3692	205	1	0.65
3692	206	1	0.56
3692	213	1	0.63
3692	214	1	0.56
3692	216	1	0.789
3692	219	1	0.661
3692	241	1	0.499
3692	383	0	0.435
3692	101	0	0.441
3692	120	0	0.211
3692	126	0	0.505
3692	412	0	0.244
3693	212	1	0.409
3693	197	1	0.67
3693	202	1	0.642
3693	216	1	0.751
3693	235	1	0.769
3693	121	0	0.232
3693	170	0	0.234
3693	45	0	0.185
3693	41	0	0.373
3693	285	0	0.363
3693	313	0	0.437
3694	212	1	0.399
3694	198	1	0.641
3694	211	1	0.682
3694	214	1	0.65
3694	228	1	0.386
3694	377	0	0.481
3694	37	0	0.42
3694	323	0	0.457
3694	271	0	0.239
3694	250	0	0.443
3695	212	1	0.274
3695	197	1	0.612
3695	201	1	0.625
3695	202	1	0.512
3695	208	1	0.608
3695	213	1	0.585
3695	235	1	0.621
3695	116	0	0.458
3695	314	0	0.364
3695	25	0	0.209
3695	91	0	0.208
3695	188	0	0.347
3695	313	0	0.345
3695	298	0	0.433
3696	212	1	0.533
3696	202	1	0.657
3696	207	1	0.593
3696	221	1	0.664
3696	233	1	0.542
3696	241	1	0.479
3696	51	0	0.552
3696	12	0	0.495
3696	27	0	0.288
3696	17	0	0.453
3696	341	0	0.487
3696	48	0	0.519
3696	359	0	0.329
3697	212	1	0.369
3697	197	1	0.584
3697	199	1	0.465
3697	202	1	0.542
3697	222	1	0.746
3697	164	0	0.312
3697	256	0	0.192
3697	128	0	0.362
3697	85	0	0.361
3697	314	0	0.347
3698	212	1	0.079
3698	216	1	0.762
3698	217	1	0.524
3698	223	1	0.454
3698	236	1	0.594
3698	237	1	0.594
3698	239	1	0.471
3698	16	0	0.304
3698	415	0	0.447
3698	274	0	0.467
3698	330	0	0.271
3699	212	1	0.386
3699	213	1	0.679
3699	228	1	0.452
3699	233	1	0.531
3699	241	1	0.533
3699	130	0	0.406
3699	121	0	0.392
3699	354	0	0.256
3699	191	0	0.415
3699	181	0	0.352
3700	213	1	0.5
3700	205	1	0.683
3700	206	1	0.52
3700	212	1	0.568
3700	221	1	0.684
3700	8	0	0.368
3700	293	0	0.357
3700	321	0	0.377
3700	303	0	0.392
3701	213	1	0.534
3701	201	1	0.775
3701	231	1	0.412
3701	234	1	0.629
3701	236	1	0.657
3701	237	1	0.634
3701	238	1	0.488
3701	327	0	0.379
3701	130	0	0.423
3701	116	0	0.453
3701	137	0	0.431
3702	213	1	0.532
3702	202	1	0.549
3702	218	1	0.449
3702	225	1	0.456
3702	240	1	0.607
3702	40	0	0.285
3702	187	0	0.406
3702	112	0	0.483
3702	248	0	0.317
3702	164	0	0.25
3702	246	0	0.318
3702	280	0	0.514
3703	213	1	0.618
3703	208	1	0.602
3703	218	1	0.441
3703	228	1	0.391
3703	234	1	0.593
3703	159	0	0.461
3703	276	0	0.427
3703	113	0	0.422
3703	297	0	0.381
3704	213	1	0.492
3704	201	1	0.496
3704	209	1	0.685
3704	211	1	0.7
3704	231	1	0.525
3704	239	1	0.668
3704	313	0	0.389
3704	370	0	0.502
3704	96	0	0.357
3704	147	0	0.385
3705	213	1	0.476
3705	201	1	0.552
3705	207	1	0.561
3705	211	1	0.652
3705	212	1	0.565
3705	216	1	0.721
3705	232	1	0.588
3705	338	0	0.308
3705	347	0	0.441
3705	105	0	0.457
3705	396	0	0.302
3705	20	0	0.345
3705	75	0	0.314
3706	213	1	0.579
3706	205	1	0.629
3706	206	1	0.53
3706	211	1	0.682
3706	212	1	0.564
3706	221	1	0.682
3706	226	1	0.395
3706	233	1	0.585
3706	375	0	0.509
3706	340	0	0.41
3706	30	0	0.457
3706	181	0	0.316
3707	213	1	0.666
3707	200	1	0.578
3707	212	1	0.576
3707	233	1	0.596
3707	238	1	0.375
3707	30	0	0.571
3707	93	0	0.34
3707	281	0	0.221
3707	408	0	0.484
3708	213	1	0.552
3708	200	1	0.559
3708	209	1	0.485
3708	218	1	0.452
3708	221	1	0.65
3708	222	1	0.79
3708	228	1	0.634
3708	3	0	0.407
3708	255	0	0.247
3708	413	0	0.282
3708	15	0	0.435
3708	319	0	0.44
3709	213	1	0.446
3709	198	1	0.475
3709	205	1	0.661
3709	215	1	0.662
3709	222	1	0.713
3709	225	1	0.428
3709	241	1	0.529
3709	388	0	0.343
3709	127	0	0.479
3709	294	0	0.487
3709	95	0	0.482
3709	384	0	0.277
3709	269	0	0.381
3709	369	0	0.388
3710	213	1	0.514
3710	197	1	0.497
3710	205	1	0.62
3710	213	1	0.514
3710	219	1	0.593
3710	229	1	0.597
3710	363	0	0.304
3710	262	0	0.302
3710	108	0	0.418
3710	14	0	0.367
3710	40	0	0.313
3711	213	1	0.448
3711	202	1	0.525
3711	220	1	0.553
3711	225	1	0.537
3711	230	1	0.36
3711	233	1	0.679
3711	234	1	0.599
3711	240	1	0.521
3711	318	0	0.219
3711	311	0	0.31
3711	171	0	0.424
3711	282	0	0.306
3711	161	0	0.398
3711	261	0	0.317
3712	213	1	0.349
3712	196	1	0.384
3712	224	1	0.595
3712	236	1	0.608
3712	240	1	0.537
3712	164	0	0.25
3712	31	0	0.327
3712	353	0	0.313
3712	148	0	0.408
3712	251	0	0.298
3712	351	0	0.331
3713	213	1	0.628
3713	227	1	0.574
3713	235	1	0.678
3713	236	1	0.602
3713	37	0	0.42
3713	33	0	0.672
3713	258	0	0.389
3713	184	0	0.268
3713	374	0	0.307
3713	189	0	0.383
3714	213	1	0.62
3714	208	1	0.58
3714	209	1	0.53
3714	217	1	0.529
3714	239	1	0.521
3714	289	0	0.436
3714	258	0	0.351
3714	78	0	0.437
3714	59	0	0.37
3715	213	1	0.36
3715	206	1	0.456
3715	209	1	0.514
3715	212	1	0.516
3715	221	1	0.688
3715	226	1	0.402
3715	233	1	0.779
3715	279	0	0.446
3715	252	0	0.487
3715	364	0	0.349
3715	168	0	0.385
3715	333	0	0.349
3715	90	0	0.416
3715	380	0	0.469
3716	213	1	0.682
3716	197	1	0.476
3716	199	1	0.513
3716	201	1	0.48
3716	241	1	0.457
3716	323	0	0.531
3716	173	0	0.249
3716	390	0	0.426
3716	67	0	0.307
3716	342	0	0.119
3717	213	1	0.504
3717	197	1	0.495
3717	220	1	0.692
3717	222	1	0.675
3717	230	1	0.376
3717	235	1	0.675
3717	237	1	0.62
3717	313	0	0.336
3717	17	0	0.528
3717	164	0	0.312
3717	91	0	0.361
3717	61	0	0.422
3717	185	0	0.352
3718	213	1	0.662
3718	209	1	0.53
3718	213	1	0.662
3718	219	1	0.702
3718	221	1	0.702
3718	229	1	0.466
3718	236	1	0.772
3718	240	1	0.593
3718	311	0	0.294
3718	250	0	0.386
3718	129	0	0.284
3718	329	0	0.288
3719	213	1	0.445
3719	207	1	0.574
3719	213	1	0.445
3719	219	1	0.663
3719	221	1	0.766
3719	229	1	0.542
3719	236	1	0.673
3719	240	1	0.628
3719	418	0	0.262
3719	274	0	0.264
3719	75	0	0.333
3719	188	0	0.513
3720	214	1	0.299
3720	206	1	0.494
3720	220	1	0.638
3720	230	1	0.424
3720	237	1	0.528
3720	239	1	0.437
3720	195	0	0.458
3720	348	0	0.416
3720	252	0	0.468
3720	22	0	0.457
3720	291	0	0.326
3721	214	1	0.556
3721	206	1	0.497
3721	209	1	0.485
3721	215	1	0.563
3721	220	1	0.541
3721	222	1	0.808
3721	225	1	0.548
3721	237	1	0.56
3721	79	0	0.164
3721	153	0	0.42
3721	358	0	0.488
3721	66	0	0.353
3721	181	0	0.257
3722	214	1	0.616
3722	206	1	0.602
3722	207	1	0.619
3722	209	1	0.468
3722	213	1	0.581
3722	221	1	0.635
3722	229	1	0.492
3722	234	1	0.634
3722	131	0	0.347
3722	159	0	0.476
3722	140	0	0.365
3722	191	0	0.31
3723	214	1	0.54
3723	197	1	0.58
3723	200	1	0.592
3723	209	1	0.445
3723	218	1	0.405
3723	330	0	0.306
3723	93	0	0.434
3723	158	0	0.349
3723	328	0	0.339
3723	245	0	0.2
3723	334	0	0.436
3724	214	1	0.51
3724	200	1	0.56
3724	214	1	0.51
3724	217	1	0.7
3724	223	1	0.535
3724	224	1	0.481
3724	239	1	0.572
3724	374	0	0.308
3724	37	0	0.489
3724	16	0	0.447
3724	78	0	0.327
3724	250	0	0.478
3724	27	0	0.159
3724	348	0	0.397
3725	214	1	0.571
3725	198	1	0.547
3725	219	1	0.661
3725	221	1	0.628
3725	227	1	0.584
3725	8	0	0.322
3725	407	0	0.497
3725	188	0	0.522
3725	81	0	0.457
3725	376	0	0.448
3725	55	0	0.172
3726	214	1	0.599
3726	212	1	0.631
3726	215	1	0.559
3726	238	1	0.404
3726	240	1	0.494
3726	36	0	0.381
3726	385	0	0.606
3726	159	0	0.514
3726	77	0	0.258
3726	14	0	0.276
3726	353	0	0.423
3727	214	1	0.566
3727	221	1	0.687
3727	222	1	0.613
3727	228	1	0.474
3727	241	1	0.452
3727	89	0	0.217
3727	307	0	0.217
3727	158	0	0.469
3727	338	0	0.328
3727	319	0	0.454
3727	337	0	0.322
3727	301	0	0.354
3728	214	1	0.421
3728	205	1	0.714
3728	216	1	0.753
3728	221	1	0.706
3728	236	1	0.669
3728	239	1	0.46
3728	146	0	0.354
3728	355	0	0.419
3728	153	0	0.225
3728	22	0	0.314
3728	390	0	0.357
3728	344	0	0.411
3728	87	0	0.558
3729	214	1	0.619
3729	200	1	0.507
3729	214	1	0.619
3729	217	1	0.737
3729	223	1	0.487
3729	224	1	0.48
3729	239	1	0.425
3729	19	0	0.347
3729	356	0	0.521
3729	315	0	0.48
3729	397	0	0.489
3729	379	0	0.398
3729	401	0	0.387
3729	48	0	0.313
3730	214	1	0.438
3730	199	1	0.51
3730	207	1	0.65
3730	220	1	0.456
3730	225	1	0.645
3730	92	0	0.362
3730	360	0	0.317
3730	286	0	0.394
3730	61	0	0.317
3731	214	1	0.679
3731	205	1	0.597
3731	216	1	0.637
3731	226	1	0.539
3731	230	1	0.358
3731	105	0	0.454
3731	412	0	0.34
3731	129	0	0.318
3731	128	0	0.242
3732	214	1	0.363
3732	196	1	0.368
3732	221	1	0.727
3732	223	1	0.433
3732	226	1	0.369
3732	234	1	0.569
3732	235	1	0.689
3732	253	0	0.299
3732	388	0	0.34
3732	280	0	0.201
3732	163	0	0.392
3732	103	0	0.249
3732	3	0	0.374
3733	214	1	0.615
3733	210	1	0.777
3733	211	1	0.643
3733	212	1	0.484
3733	213	1	0.581
3733	216	1	0.682
3733	220	1	0.5
3733	233	1	0.581
3733	80	0	0.458
3733	329	0	0.307
3733	348	0	0.391
3733	288	0	0.495
3733	334	0	0.48
3734	214	1	0.6
3734	198	1	0.59
3734	209	1	0.71
3734	212	1	0.56
3734	221	1	0.742
3734	233	1	0.623
3734	238	1	0.462
3734	348	0	0.431
3734	79	0	0.406
3734	363	0	0.287
3734	404	0	0.301
3734	378	0	0.292
3735	215	1	0.453
3735	208	1	0.543
3735	214	1	0.728
3735	218	1	0.435
3735	226	1	0.387
3735	317	0	0.349
3735	121	0	0.439
3735	28	0	0.375
3735	181	0	0.342
3735	359	0	0.38
3735	38	0	0.514
3736	215	1	0.697
3736	210	1	0.76
3736	228	1	0.616
3736	233	1	0.596
3736	234	1	0.628
3736	241	1	0.684
3736	298	0	0.383
3736	37	0	0.511
3736	337	0	0.353
3736	113	0	0.417
3737	215	1	0.644
3737	205	1	0.743
3737	210	1	0.77
3737	213	1	0.63
3737	231	1	0.431
3737	236	1	0.669
3737	89	0	0.478
3737	17	0	0.491
3737	242	0	0.253
3737	126	0	0.375
3738	215	1	0.622
3738	206	1	0.53
3738	210	1	0.795
3738	233	1	0.692
3738	238	1	0.635
3738	320	0	0.492
3738	153	0	0.511
3738	247	0	0.349
3738	140	0	0.325
3739	215	1	0.51
3739	201	1	0.559
3739	206	1	0.449
3739	224	1	0.437
3739	225	1	0.492
3739	235	1	0.578
3739	356	0	0.468
3739	292	0	0.246
3739	278	0	0.238
3739	187	0	0.282
3739	84	0	0.557
3739	277	0	0.212
3740	215	1	0.647
3740	210	1	0.747
3740	212	1	0.466
3740	214	1	0.565
3740	237	1	0.548
3740	238	1	0.376
3740	240	1	0.518
3740	152	0	0.366
3740	292	0	0.179
3740	77	0	0.391
3740	7	0	0.279
3740	80	0	0.418
3740	382	0	0.331
3740	78	0	0.454
3741	215	1	0.65
3741	200	1	0.516
3741	202	1	0.58
3741	215	1	0.65
3741	220	1	0.493
3741	223	1	0.58
3741	230	1	0.397
3741	235	1	0.604
3741	94	0	0.349
3741	1	0	0.505
3741	111	0	0.443
3741	310	0	0.38
3742	215	1	0.443
3742	202	1	0.548
3742	221	1	0.673
3742	228	1	0.586
3742	231	1	0.437
3742	43	0	0.444
3742	164	0	0.312
3742	355	0	0.422
3742	170	0	0.386
3742	85	0	0.415
3742	18	0	0.426
3742	132	0	0.381
3743	215	1	0.472
3743	205	1	0.587
3743	217	1	0.737
3743	222	1	0.704
3743	234	1	0.689
3743	237	1	0.611
3743	241	1	0.458
3743	130	0	0.411
3743	100	0	0.42
3743	289	0	0.438
3743	392	0	0.508
3743	161	0	0.343
3743	74	0	0.36
3743	33	0	0.47
3744	215	1	0.322
3744	213	1	0.594
3744	217	1	0.632
3744	218	1	0.412
3744	231	1	0.499
3744	238	1	0.372
3744	292	0	0.12
3744	52	0	0.301
3744	263	0	0.222
3744	159	0	0.431
3744	339	0	0.258
3744	86	0	0.401
3745	215	1	0.352
3745	200	1	0.54
3745	215	1	0.352
3745	220	1	0.56
3745	224	1	0.435
3745	230	1	0.332
3745	240	1	0.552
3745	415	0	0.368
3745	273	0	0.174
3745	117	0	0.321
3745	271	0	0.386
3745	118	0	0.47
3745	377	0	0.408
3745	147	0	0.363
3746	215	1	0.481
3746	211	1	0.685
3746	224	1	0.53
3746	230	1	0.532
3746	233	1	0.549
3746	409	0	0.325
3746	292	0	0.342
3746	341	0	0.463
3746	25	0	0.267
3746	272	0	0.561
3747	215	1	0.499
3747	209	1	0.559
3747	214	1	0.55
3747	220	1	0.58
3747	222	1	0.779
3747	225	1	0.585
3747	233	1	0.597
3747	181	0	0.324
3747	91	0	0.32
3747	182	0	0.383
3747	248	0	0.297
3747	347	0	0.242
3747	192	0	0.272
3747	63	0	0.461
3748	215	1	0.446
3748	206	1	0.608
3748	220	1	0.45
3748	229	1	0.54
3748	233	1	0.569
3748	234	1	0.536
3748	240	1	0.579
3748	367	0	0.473
3748	271	0	0.334
3748	142	0	0.458
3748	242	0	0.275
3748	285	0	0.281
3748	362	0	0.292
3749	215	1	0.466
3749	201	1	0.622
3749	206	1	0.568
3749	210	1	0.756
3749	215	1	0.466
3749	241	1	0.509
3749	150	0	0.348
3749	162	0	0.473
3749	79	0	0.269
3749	384	0	0.409
3749	309	0	0.53
3749	54	0	0.348
3749	55	0	0.354
3750	215	1	0.474
3750	201	1	0.566
3750	210	1	0.795
3750	214	1	0.544
3750	215	1	0.474
3750	222	1	0.741
3750	234	1	0.516
3750	241	1	0.477
3750	406	0	0.498
3750	32	0	0.282
3750	61	0	0.416
3750	26	0	0.361
3750	189	0	0.368
3751	216	1	0.294
3751	215	1	0.553
3751	219	1	0.606
3751	220	1	0.567
3751	224	1	0.465
3751	230	1	0.405
3751	236	1	0.648
3751	358	0	0.456
3751	387	0	0.432
3751	279	0	0.203
3751	77	0	0.369
3752	216	1	0.781
3752	210	1	0.776
3752	212	1	0.629
3752	225	1	0.467
3752	233	1	0.53
3752	38	0	0.471
3752	49	0	0.301
3752	153	0	0.387
3752	394	0	0.44
3752	376	0	0.447
3752	97	0	0.201
3753	216	1	0.526
3753	202	1	0.531
3753	207	1	0.537
3753	212	1	0.458
3753	216	1	0.526
3753	241	1	0.585
3753	155	0	0.405
3753	89	0	0.385
3753	114	0	0.462
3753	300	0	0.376
3754	216	1	0.764
3754	200	1	0.5
3754	201	1	0.457
3754	205	1	0.698
3754	213	1	0.736
3754	227	1	0.573
3754	158	0	0.442
3754	85	0	0.329
3754	253	0	0.368
3754	174	0	0.296
3754	17	0	0.548
3754	254	0	0.292
3754	72	0	0.421
3755	216	1	0.206
3755	200	1	0.527
3755	205	1	0.639
3755	212	1	0.442
3755	213	1	0.562
3755	232	1	0.645
3755	239	1	0.494
3755	68	0	0.451
3755	64	0	0.401
3755	28	0	0.207
3755	346	0	0.399
3755	141	0	0.387
3755	411	0	0.552
3756	216	1	0.259
3756	202	1	0.677
3756	210	1	0.791
3756	239	1	0.453
3756	241	1	0.432
3756	266	0	0.374
3756	393	0	0.642
3756	155	0	0.226
3756	245	0	0.314
3756	185	0	0.318
3756	10	0	0.326
3756	184	0	0.276
3757	216	1	0.446
3757	202	1	0.49
3757	208	1	0.606
3757	210	1	0.752
3757	213	1	0.647
3757	218	1	0.616
3757	231	1	0.547
3757	237	1	0.569
3757	138	0	0.433
3757	410	0	0.348
3757	386	0	0.257
3757	92	0	0.341
3757	259	0	0.361
3757	176	0	0.322
3758	216	1	0.582
3758	205	1	0.672
3758	217	1	0.479
3758	220	1	0.411
3758	228	1	0.37
3758	241	1	0.502
3758	367	0	0.487
3758	79	0	0.388
3758	41	0	0.293
3758	372	0	0.372
3758	102	0	0.446
3758	310	0	0.432
3759	216	1	0.655
3759	196	1	0.382
3759	93	0	0.197
3759	115	0	0.231
3759	304	0	0.293
3759	318	0	0.257
3759	9	0	0.542
3759	277	0	0.426
3759	169	0	0.34
3760	216	1	0.715
3760	197	1	0.474
3760	200	1	0.573
3760	221	1	0.662
3760	227	1	0.626
3760	402	0	0.706
3760	115	0	0.25
3760	350	0	0.377
3760	146	0	0.446
3760	261	0	0.331
3761	216	1	0.731
3761	201	1	0.502
3761	205	1	0.678
3761	209	1	0.468
3761	217	1	0.468
3761	221	1	0.625
3761	236	1	0.664
3761	274	0	0.372
3761	335	0	0.258
3761	292	0	0.246
3761	287	0	0.323
3761	361	0	0.358
3761	63	0	0.443
3762	216	1	0.419
3762	201	1	0.458
3762	209	1	0.632
3762	213	1	0.72
3762	228	1	0.589
3762	230	1	0.312
3762	241	1	0.45
3762	245	0	0.186
3762	3	0	0.38
3762	12	0	0.515
3762	393	0	0.371
3762	94	0	0.392
3762	405	0	0.337
3762	244	0	0.406
3763	216	1	0.722
3763	207	1	0.713
3763	212	1	0.544
3763	216	1	0.722
3763	163	0	0.249
3763	168	0	0.359
3763	74	0	0.274
3763	24	0	0.442
3763	334	0	0.252
3763	332	0	0.569
3764	216	1	0.646
3764	197	1	0.58
3764	202	1	0.571
3764	221	1	0.669
3764	25	0	0.204
3764	93	0	0.452
3764	8	0	0.233
3764	73	0	0.335
3764	26	0	0.422
3765	216	1	0.329
3765	205	1	0.63
3765	214	1	0.576
3765	226	1	0.618
3765	230	1	0.406
3765	239	1	0.59
3765	189	0	0.448
3765	322	0	0.261
3765	74	0	0.426
3765	398	0	0.489
3765	136	0	0.397
3766	216	1	0.353
3766	198	1	0.57
3766	200	1	0.597
3766	228	1	0.378
3766	231	1	0.598
3766	109	0	0.594
3766	245	0	0.281
3766	254	0	0.337
3766	377	0	0.407
3766	5	0	0.57
3766	29	0	0.442
3766	159	0	0.476
3767	216	1	0.618
3767	218	1	0.523
3767	222	1	0.624
3767	230	1	0.404
3767	238	1	0.458
3767	2	0	0.25
3767	61	0	0.422
3767	115	0	0.449
3767	284	0	0.315
3767	400	0	0.372
3767	79	0	0.342
3767	20	0	0.424
3768	216	1	0.64
3768	197	1	0.571
3768	202	1	0.667
3768	212	1	0.613
3768	229	1	0.54
3768	347	0	0.397
3768	404	0	0.237
3768	18	0	0.521
3768	177	0	0.266
3768	32	0	0.356
3768	265	0	0.369
3769	216	1	0.75
3769	209	1	0.648
3769	212	1	0.568
3769	233	1	0.508
3769	27	0	0.248
3769	417	0	0.287
3769	252	0	0.459
3769	184	0	0.266
3769	317	0	0.326
3769	100	0	0.313
3770	216	1	0.75
3770	202	1	0.645
3770	207	1	0.651
3770	212	1	0.634
3770	216	1	0.75
3770	241	1	0.484
3770	183	0	0.323
3770	178	0	0.267
3770	65	0	0.484
3770	10	0	0.183
3770	146	0	0.403
3770	149	0	0.521
3770	258	0	0.364
3771	217	1	0.357
3771	196	1	0.479
3771	200	1	0.617
3771	207	1	0.684
3771	213	1	0.624
3771	241	1	0.473
3771	105	0	0.469
3771	94	0	0.367
3771	170	0	0.322
3771	252	0	0.501
3771	404	0	0.334
3771	190	0	0.44
3771	38	0	0.401
3772	217	1	0.462
3772	197	1	0.546
3772	200	1	0.573
3772	204	1	0.519
3772	205	1	0.593
3772	217	1	0.462
3772	223	1	0.461
3772	31	0	0.351
3772	130	0	0.465
3772	301	0	0.135
3772	395	0	0.327
3772	143	0	0.236
3772	12	0	0.427
3773	217	1	0.294
3773	200	1	0.499
3773	207	1	0.6
3773	209	1	0.445
3773	213	1	0.566
3773	218	1	0.612
3773	232	1	0.523
3773	135	0	0.288
3773	320	0	0.5
3773	327	0	0.263
3773	414	0	0.564
3774	217	1	0.632
3774	210	1	0.755
3774	217	1	0.632
3774	218	1	0.624
3774	232	1	0.549
3774	233	1	0.723
3774	236	1	0.669
3774	402	0	0.622
3774	57	0	0.233
3774	105	0	0.551
3774	45	0	0.481
3774	31	0	0.46
3774	277	0	0.41
3775	217	1	0.335
3775	197	1	0.619
3775	199	1	0.431
3775	219	1	0.699
3775	227	1	0.601
3775	191	0	0.292
3775	356	0	0.568
3775	90	0	0.472
3775	85	0	0.536
3775	187	0	0.439
3775	183	0	0.444
3776	217	1	0.634
3776	200	1	0.519
3776	205	1	0.608
3776	215	1	0.586
3776	232	1	0.747
3776	237	1	0.613
3776	183	0	0.192
3776	410	0	0.449
3776	53	0	0.347
3776	52	0	0.378
3776	314	0	0.314
3776	357	0	0.442
3776	377	0	0.478
3777	217	1	0.869
3777	197	1	0.475
3777	204	1	0.442
3777	206	1	0.495
3777	214	1	0.518
3777	221	1	0.666
3777	237	1	0.607
3777	57	0	0.282
3777	107	0	0.476
3777	279	0	0.246
3777	28	0	0.288
3778	217	1	0.298
3778	222	1	0.704
3778	223	1	0.394
3778	225	1	0.564
3778	228	1	0.506
3778	234	1	0.694
3778	235	1	0.648
3778	248	0	0.366
3778	168	0	0.144
3778	81	0	0.527
3778	183	0	0.342
3778	154	0	0.437
3778	368	0	0.453
3778	328	0	0.301
3779	217	1	0.459
3779	198	1	0.504
3779	201	1	0.463
3779	203	1	0.54
3779	229	1	0.542
3779	239	1	0.421
3779	243	0	0.331
3779	352	0	0.211
3779	273	0	0.47
3779	390	0	0.387
3779	91	0	0.469
3780	217	1	0.624
3780	200	1	0.498
3780	204	1	0.58
3780	217	1	0.624
3780	232	1	0.636
3780	74	0	0.376
3780	98	0	0.356
3780	158	0	0.461
3780	193	0	0.31
3780	266	0	0.17
3780	75	0	0.411
3780	166	0	0.359
3781	217	1	0.298
3781	200	1	0.506
3781	207	1	0.572
3781	217	1	0.298
3781	228	1	0.439
3781	233	1	0.551
3781	238	1	0.526
3781	384	0	0.464
3781	123	0	0.511
3781	271	0	0.298
3781	110	0	0.43
3781	248	0	0.28
3781	59	0	0.402
3782	217	1	0.33
3782	196	1	0.358
3782	201	1	0.488
3782	219	1	0.583
3782	220	1	0.452
3782	222	1	0.663
3782	237	1	0.626
3782	40	0	0.246
3782	352	0	0.344
3782	412	0	0.374
3782	291	0	0.283
3783	217	1	0.402
3783	198	1	0.507
3783	218	1	0.474
3783	230	1	0.336
3783	235	1	0.551
3783	238	1	0.412
3783	171	0	0.277
3783	112	0	0.295
3783	86	0	0.467
3783	109	0	0.512
3783	272	0	0.525
3784	217	1	0.534
3784	214	1	0.617
3784	221	1	0.844
3784	223	1	0.551
3784	224	1	0.462
3784	226	1	0.395
3784	30	0	0.345
3784	187	0	0.433
3784	286	0	0.387
3784	127	0	0.484
3784	123	0	0.506
3785	217	1	0.456
3785	207	1	0.535
3785	210	1	0.736
3785	219	1	0.661
3785	223	1	0.415
3785	228	1	0.656
3785	236	1	0.669
3785	18	0	0.313
3785	361	0	0.353
3785	309	0	0.528
3785	182	0	0.433
3785	43	0	0.324
3785	127	0	0.458
3785	60	0	0.29
3786	217	1	0.56
3786	217	1	0.56
3786	228	1	0.419
3786	232	1	0.503
3786	236	1	0.619
3786	30	0	0.508
3786	138	0	0.496
3786	33	0	0.58
3786	92	0	0.312
3786	16	0	0.583
3786	282	0	0.533
3787	217	1	0.286
3787	196	1	0.558
3787	216	1	0.75
3787	220	1	0.446
3787	226	1	0.562
3787	227	1	0.666
3787	184	0	0.244
3787	15	0	0.406
3787	356	0	0.525
3787	391	0	0.378
3787	396	0	0.329
3787	134	0	0.307
3787	381	0	0.324
3788	217	1	0.546
3788	198	1	0.572
3788	203	1	0.464
3788	206	1	0.504
3788	217	1	0.546
3788	224	1	0.528
3788	55	0	0.438
3788	368	0	0.373
3788	147	0	0.473
3788	17	0	0.505
3788	42	0	0.4
3788	22	0	0.498
3788	144	0	0.507
3789	217	1	0.575
3789	200	1	0.564
3789	207	1	0.512
3789	218	1	0.435
3789	228	1	0.586
3789	302	0	0.401
3789	96	0	0.314
3789	117	0	0.545
3789	34	0	0.318
3790	218	1	0.421
3790	200	1	0.548
3790	207	1	0.461
3790	209	1	0.408
3790	217	1	0.479
3790	237	1	0.523
3790	295	0	0.231
3790	128	0	0.349
3790	115	0	0.431
3790	245	0	0.331
3791	218	1	0.392
3791	199	1	0.398
3791	209	1	0.689
3791	230	1	0.398
3791	234	1	0.511
3791	311	0	0.257
3791	357	0	0.394
3791	34	0	0.308
3791	165	0	0.475
3791	157	0	0.393
3792	218	1	0.223
3792	198	1	0.553
3792	200	1	0.623
3792	221	1	0.656
3792	224	1	0.534
3792	227	1	0.574
3792	240	1	0.579
3792	22	0	0.491
3792	141	0	0.512
3792	334	0	0.25
3792	20	0	0.436
3792	182	0	0.34
3792	418	0	0.353
